# RA DEC VAL WEIGHT SAMPLE
0.69914 -0.0364479 -0.137733 1 21
0.711405 -0.0364479 0.00349832 1 21
0.717539 -0.0312392 0.123534 1 21
0.705274 -0.0312392 -0.0962336 1 21
0.711405 -0.0260315 0.0345826 1 21
0.662345 -0.057294 -0.0607893 1 21
0.668476 -0.0520806 0.193165 1 21
0.656211 -0.0520806 -0.048591 1 21
0.662345 -0.0468683 0.0603845 1 21
0.67461 -0.0468683 0.272775 1 21
0.680742 -0.0416577 0.13831 1 21
0.668476 -0.0416577 0.0410665 1 21
0.67461 -0.0364479 0.287525 1 21
0.650078 -0.0468683 -0.017939 1 21
0.656211 -0.0416577 0.142955 1 21
0.643946 -0.0416577 -0.0323986 1 21
0.650078 -0.0364479 -0.0806465 1 21
0.662345 -0.0364479 -0.0623769 1 21
0.668476 -0.0312392 0.0485232 1 21
0.656211 -0.0312392 -0.17779 1 21
0.662345 -0.0260315 -0.272156 1 21
0.686875 -0.0364479 0.228344 1 21
0.693008 -0.0312392 0.135889 1 21
0.680742 -0.0312392 -0.02231 1 21
0.686875 -0.0260315 -0.0155758 1 21
0.69914 -0.0260315 0.359543 1 21
0.705274 -0.0208243 0.155074 1 23
0.693008 -0.0208243 0.150272 1 23
0.69914 -0.0156177 0.315045 1 23
0.67461 -0.0260315 -0.161438 1 21
0.680742 -0.0208243 0.315852 1 23
0.668476 -0.0208243 -0.110347 1 23
0.67461 -0.0156177 0.0858872 1 23
0.686875 -0.0156177 0.152965 1 23
0.693008 -0.0104116 0.226193 1 23
0.680742 -0.0104116 0.440766 1 23
0.686875 -0.00520572 0.394891 1 23
0.735938 -0.0364479 -0.395871 1 21
0.742071 -0.0312392 -0.198526 1 21
0.729804 -0.0312392 -0.020229 1 21
0.735938 -0.0260315 0.474696 1 21
0.748203 -0.0260315 -0.100921 1 21
0.754336 -0.0208243 0.0384525 1 23
0.742071 -0.0208243 0.382057 1 23
0.748203 -0.0156177 -0.226135 1 23
0.723672 -0.0260315 -0.156282 1 21
0.729804 -0.0208243 -0.159263 1 23
0.717539 -0.0208243 0.154823 1 23
0.723672 -0.0156177 0.0351328 1 23
0.735938 -0.0156177 0.10516 1 23
0.742071 -0.0104116 0.173487 1 23
0.729804 -0.0104116 -0.0196279 1 23
0.735938 -0.00520572 -0.242025 1 23
0.76047 -0.0156177 0.132202 1 23
0.766601 -0.0104116 -0.230876 1 23
0.754336 -0.0104116 -0.393838 1 23
0.76047 -0.00520572 0.00784743 1 23
0.772735 -0.00520572 -0.047762 1 23
0.766601 0.0 0.160532 1 23
0.772735 0.00520572 -0.0495294 1 23
0.748203 -0.00520572 -0.340833 1 23
0.754336 0.0 -0.0170487 1 23
0.742071 0.0 0.0116252 1 23
0.748203 0.00520572 -0.096837 1 23
0.76047 0.00520572 -0.131049 1 23
0.766601 0.0104116 -0.0595983 1 23
0.754336 0.0104116 -0.0519413 1 23
0.76047 0.0156177 -0.322917 1 23
0.711405 -0.0156177 0.203048 1 23
0.717539 -0.0104116 0.0705479 1 23
0.705274 -0.0104116 0.208743 1 23
0.711405 -0.00520572 0.331686 1 23
0.723672 -0.00520572 0.0504444 1 23
0.729804 0.0 -0.267483 1 23
0.717539 0.0 -0.265596 1 23
0.723672 0.00520572 0.0609366 1 23
0.69914 -0.00520572 0.197861 1 23
0.693008 0.0 -0.0745741 1 23
0.711405 0.00520572 0.11549 1 23
0.717539 0.0104116 0.394672 1 23
0.705274 0.0104116 0.0833458 1 23
0.711405 0.0156177 0.169522 1 23
0.735938 0.00520572 -0.26289 1 23
0.742071 0.0104116 -0.29019 1 23
0.729804 0.0104116 -0.339211 1 23
0.735938 0.0156177 0.16608 1 23
0.748203 0.0156177 -0.131482 1 23
0.754336 0.0208243 0.206876 1 23
0.742071 0.0208243 0.296692 1 23
0.748203 0.0260315 -0.282215 1 23
0.723672 0.0156177 0.246479 1 23
0.729804 0.0208243 0.264241 1 23
0.717539 0.0208243 0.197823 1 23
0.723672 0.0260315 -0.101351 1 23
0.735938 0.0260315 0.0939841 1 23
0.742071 0.0312392 -0.127407 1 23
0.729804 0.0312392 -0.000349104 1 23
0.735938 0.0364479 -0.000829279 1 23
0.637813 -0.0364479 0.332194 1 21
0.643946 -0.0312392 -0.00886261 1 21
0.631679 -0.0312392 0.394162 1 21
0.637813 -0.0260315 0.109424 1 21
0.650078 -0.0260315 0.0243735 1 21
0.656211 -0.0208243 0.158647 1 23
0.643946 -0.0208243 -0.23461 1 23
0.650078 -0.0156177 0.241431 1 23
0.625547 -0.0260315 0.0544461 1 21
0.631679 -0.0208243 0.217434 1 23
0.619414 -0.0208243 0.226481 1 23
0.625547 -0.0156177 0.648164 1 23
0.637813 -0.0156177 -0.0467701 1 23
0.643946 -0.0104116 0.413905 1 23
0.631679 -0.0104116 0.207397 1 23
0.662345 -0.0156177 0.238303 1 23
0.668476 -0.0104116 0.0601078 1 23
0.656211 -0.0104116 0.187586 1 23
0.662345 -0.00520572 0.180603 1 23
0.67461 -0.00520572 -0.145222 1 23
0.680742 0.0 0.0634642 1 23
0.668476 0.0 0.296256 1 23
0.67461 0.00520572 -0.0957238 1 23
0.650078 -0.00520572 0.358514 1 23
0.656211 0.0 0.0113133 1 23
0.650078 0.00520572 0.0121531 1 23
0.662345 0.00520572 0.588069 1 23
0.668476 0.0104116 0.141207 1 23
0.656211 0.0104116 -0.154834 1 23
0.662345 0.0156177 0.0515414 1 23
0.61328 -0.0156177 0.337358 1 23
0.619414 -0.0104116 0.541306 1 23
0.607149 -0.0104116 0.341134 1 23
0.61328 -0.00520572 0.601093 1 23
0.625547 -0.00520572 0.317733 1 23
0.601015 -0.00520572 0.169344 1 23
0.607149 0.0 -0.0805637 1 23
0.594883 0.0 0.678161 1 23
0.601015 0.00520572 0.613517 1 23
0.607149 0.0104116 0.067119 1 23
0.61328 0.0156177 0.206639 1 23
0.643946 0.0104116 0.0677626 1 23
0.631679 0.0104116 -0.120653 1 23
0.637813 0.0156177 0.30921 1 23
0.650078 0.0156177 -0.290466 1 23
0.656211 0.0208243 -0.346431 1 23
0.643946 0.0208243 0.433466 1 23
0.650078 0.0260315 -0.347165 1 23
0.625547 0.0156177 -0.0373733 1 23
0.631679 0.0208243 -0.0407838 1 23
0.619414 0.0208243 -0.161258 1 23
0.625547 0.0260315 -0.293057 1 23
0.637813 0.0260315 0.364838 1 23
0.643946 0.0312392 -0.361129 1 23
0.631679 0.0312392 0.00375891 1 23
0.637813 0.0364479 -0.125251 1 23
0.686875 0.00520572 -0.116927 1 23
0.693008 0.0104116 -0.0404922 1 23
0.680742 0.0104116 0.116195 1 23
0.686875 0.0156177 0.0593975 1 23
0.69914 0.0156177 0.618204 1 23
0.705274 0.0208243 0.550581 1 23
0.693008 0.0208243 0.351854 1 23
0.69914 0.0260315 0.564959 1 23
0.67461 0.0156177 -0.0791271 1 23
0.680742 0.0208243 0.105753 1 23
0.668476 0.0208243 0.180736 1 23
0.67461 0.0260315 0.129422 1 23
0.686875 0.0260315 0.064133 1 23
0.693008 0.0312392 -0.0448928 1 23
0.680742 0.0312392 -0.0392107 1 23
0.686875 0.0364479 0.505072 1 23
0.711405 0.0260315 0.404377 1 23
0.717539 0.0312392 -0.23504 1 23
0.705274 0.0312392 0.0936633 1 23
0.711405 0.0364479 0.00657058 1 23
0.723672 0.0364479 -0.154305 1 23
0.729804 0.0416577 -0.0506599 1 23
0.717539 0.0416577 -0.110413 1 23
0.723672 0.0468683 -0.257182 1 23
0.69914 0.0364479 0.186717 1 23
0.705274 0.0416577 -0.0372032 1 23
0.693008 0.0416577 0.927391 1 23
0.69914 0.0468683 0.053151 1 23
0.711405 0.0468683 0.0199023 1 23
0.717539 0.0520806 0.12579 1 23
0.705274 0.0520806 -0.0602089 1 23
0.662345 0.0260315 0.0756269 1 23
0.668476 0.0312392 0.360563 1 23
0.656211 0.0312392 0.00109267 1 23
0.662345 0.0364479 0.0551754 1 23
0.67461 0.0364479 0.626766 1 23
0.680742 0.0416577 0.41406 1 23
0.668476 0.0416577 0.8417 1 23
0.67461 0.0468683 0.127846 1 23
0.650078 0.0364479 -0.374841 1 23
0.656211 0.0416577 0.137098 1 23
0.643946 0.0416577 -0.0738783 1 23
0.650078 0.0468683 -0.020867 1 23
0.662345 0.0468683 0.0647848 1 23
0.668476 0.0520806 -0.0955795 1 23
0.656211 0.0520806 0.0480806 1 23
0.662345 0.057294 -0.0611999 1 23
0.686875 0.0468683 -0.0171378 1 23
0.693008 0.0520806 -0.177135 1 23
0.680742 0.0520806 0.189311 1 23
0.686875 0.057294 0.322991 1 23
0.69914 0.057294 0.359187 1 23
0.705274 0.062509 0.224224 1 23
0.693008 0.062509 0.230575 1 23
0.69914 0.0677258 0.163406 1 23
0.67461 0.057294 -0.0505323 1 23
0.680742 0.062509 0.00934839 1 23
0.668476 0.062509 -0.0406815 1 23
0.67461 0.0677258 0.00656497 1 23
0.686875 0.0677258 -0.107777 1 23
0.693008 0.0729445 0.0699959 1 23
0.680742 0.0729445 -0.0283185 1 23
0.686875 0.0781651 0.033531 1 23
0.490625 -0.0781651 -0.0482833 1 20
0.496758 -0.0729445 0.160386 1 20
0.484492 -0.0729445 0.743038 1 20
0.490625 -0.0677258 -0.0485102 1 20
0.50289 -0.0677258 0.0607291 1 20
0.509024 -0.062509 0.181544 1 20
0.496758 -0.062509 0.5601 1 20
0.50289 -0.057294 0.487366 1 20
0.47836 -0.0677258 0.0892472 1 20
0.484492 -0.062509 0.566893 1 20
0.472226 -0.062509 -0.0287085 1 20
0.47836 -0.057294 -0.0223188 1 20
0.490625 -0.057294 -0.0738533 1 20
0.496758 -0.0520806 0.35401 1 20
0.484492 -0.0520806 0.365033 1 20
0.490625 -0.0468683 -0.0228491 1 20
0.515155 -0.057294 0.00579715 1 20
0.521289 -0.0520806 -0.210495 1 20
0.509024 -0.0520806 0.0544449 1 20
0.515155 -0.0468683 0.284711 1 20
0.527422 -0.0468683 0.543032 1 20
0.533554 -0.0416577 -0.107048 1 20
0.521289 -0.0416577 -0.00830573 1 20
0.527422 -0.0364479 0.163206 1 20
0.50289 -0.0468683 -0.456241 1 20
0.509024 -0.0416577 0.411299 1 20
0.496758 -0.0416577 -0.205791 1 20
0.50289 -0.0364479 -0.0962467 1 20
0.515155 -0.0364479 0.335939 1 20
0.521289 -0.0312392 0.286174 1 20
0.509024 -0.0312392 0.179131 1 20
0.515155 -0.0260315 -0.021875 1 20
0.466095 -0.057294 0.00102162 1 20
0.472226 -0.0520806 -0.399466 1 20
0.459961 -0.0520806 0.364084 1 20
0.466095 -0.0468683 0.111545 1 20
0.47836 -0.0468683 0.0816604 1 20
0.484492 -0.0416577 -0.0266663 1 20
0.472226 -0.0416577 0.119069 1 20
0.47836 -0.0364479 0.203048 1 20
0.453828 -0.0468683 -0.154033 1 20
0.459961 -0.0416577 0.119994 1 20
0.447696 -0.0416577 0.0950677 1 20
0.453828 -0.0364479 -0.0756993 1 20
0.466095 -0.0364479 0.55768 1 20
0.472226 -0.0312392 -0.107407 1 20
0.459961 -0.0312392 0.365013 1 20
0.466095 -0.0260315 0.28448 1 20
0.490625 -0.0364479 -0.064199 1 20
0.496758 -0.0312392 -0.18641 1 20
0.484492 -0.0312392 0.305287 1 20
0.490625 -0.0260315 0.241437 1 20
0.50289 -0.0260315 0.172479 1 20
0.509024 -0.0208243 -0.18294 1 22
0.496758 -0.0208243 -0.231757 1 22
0.50289 -0.0156177 -0.0699685 1 22
0.47836 -0.0260315 0.0256263 1 20
0.484492 -0.0208243 0.0878593 1 22
0.472226 -0.0208243 0.0453608 1 22
0.47836 -0.0156177 0.623057 1 22
0.490625 -0.0156177 0.110627 1 22
0.496758 -0.0104116 -0.177313 1 22
0.484492 -0.0104116 -0.123609 1 22
0.490625 -0.00520572 0.159299 1 22
0.539687 -0.0364479 -0.170507 1 20
0.545821 -0.0312392 0.18523 1 20
0.533554 -0.0312392 -0.0679362 1 20
0.539687 -0.0260315 0.444619 1 20
0.551953 -0.0260315 0.221679 1 20
0.558086 -0.0208243 0.313089 1 23
0.545821 -0.0208243 0.126344 1 22
0.551953 -0.0156177 0.406558 1 22
0.527422 -0.0260315 0.353276 1 20
0.533554 -0.0208243 0.0948904 1 22
0.521289 -0.0208243 -0.371835 1 22
0.527422 -0.0156177 0.174879 1 22
0.539687 -0.0156177 0.242531 1 22
0.545821 -0.0104116 0.326766 1 22
0.533554 -0.0104116 -0.0236823 1 22
0.539687 -0.00520572 0.0776061 1 22
0.56422 -0.0156177 0.497429 1 23
0.570351 -0.0104116 -0.0773517 1 23
0.558086 -0.0104116 -0.299552 1 23
0.56422 -0.00520572 -0.0200548 1 23
0.576485 -0.00520572 0.406238 1 23
0.582617 0.0 0.660213 1 23
0.570351 0.0 -0.205204 1 23
0.576485 0.00520572 0.123659 1 23
0.551953 -0.00520572 0.384647 1 22
0.558086 0.0 0.228969 1 23
0.545821 0.0 0.148998 1 22
0.551953 0.00520572 0.201774 1 22
0.56422 0.00520572 0.0627601 1 23
0.570351 0.0104116 0.231292 1 23
0.558086 0.0104116 0.297788 1 23
0.56422 0.0156177 0.238158 1 23
0.515155 -0.0156177 -0.105816 1 22
0.521289 -0.0104116 0.115844 1 22
0.509024 -0.0104116 -0.0537033 1 22
0.515155 -0.00520572 0.0680945 1 22
0.527422 -0.00520572 0.337253 1 22
0.533554 0.0 0.142642 1 22
0.521289 0.0 0.0604706 1 22
0.527422 0.00520572 0.362515 1 22
0.50289 -0.00520572 -0.159361 1 22
0.509024 0.0 0.0434654 1 22
0.496758 0.0 -0.204345 1 22
0.50289 0.00520572 0.224906 1 22
0.515155 0.00520572 0.0304604 1 22
0.521289 0.0104116 0.208658 1 22
0.509024 0.0104116 -0.10541 1 22
0.515155 0.0156177 -0.0779483 1 22
0.539687 0.00520572 0.284156 1 22
0.545821 0.0104116 -0.15707 1 22
0.533554 0.0104116 0.354924 1 22
0.539687 0.0156177 0.178302 1 22
0.551953 0.0156177 -0.0960021 1 22
0.558086 0.0208243 0.253696 1 23
0.545821 0.0208243 -0.149213 1 22
0.551953 0.0260315 0.397938 1 22
0.527422 0.0156177 0.394586 1 22
0.533554 0.0208243 -0.343864 1 22
0.521289 0.0208243 0.223984 1 22
0.527422 0.0260315 0.0160638 1 22
0.539687 0.0260315 0.331485 1 22
0.545821 0.0312392 0.567083 1 22
0.533554 0.0312392 0.223537 1 22
0.539687 0.0364479 0.0656106 1 22
0.441563 -0.0364479 0.540404 1 20
0.447696 -0.0312392 0.1154 1 20
0.435429 -0.0312392 0.0100206 1 20
0.441563 -0.0260315 0.0150305 1 20
0.453828 -0.0260315 0.29408 1 20
0.447696 -0.0208243 -0.233342 1 22
0.453828 -0.0156177 0.108519 1 22
0.429297 -0.0260315 0.225652 1 20
0.435429 -0.0208243 0.0377131 1 22
0.423164 -0.0208243 -0.316378 1 22
0.429297 -0.0156177 0.280213 1 22
0.441563 -0.0156177 0.0222685 1 22
0.447696 -0.0104116 -0.259027 1 22
0.435429 -0.0104116 0.0383852 1 22
0.441563 -0.00520572 -0.0360822 1 22
0.472226 -0.0104116 0.340862 1 22
0.47836 -0.00520572 -0.11611 1 22
0.484492 0.0 -0.406473 1 22
0.472226 0.0 0.139701 1 22
0.47836 0.00520572 -0.48478 1 22
0.453828 -0.00520572 0.30525 1 22
0.447696 0.0 0.1915 1 22
0.453828 0.00520572 -0.104351 1 22
0.472226 0.0104116 -0.275673 1 22
0.41703 -0.0156177 -0.252895 1 22
0.423164 -0.0104116 0.149245 1 22
0.410899 -0.0104116 0.500579 1 22
0.41703 -0.00520572 0.28036 1 22
0.429297 -0.00520572 0.432197 1 22
0.435429 0.0 0.0195501 1 22
0.423164 0.0 0.112393 1 22
0.429297 0.00520572 0.142426 1 22
0.404765 -0.00520572 0.255535 1 22
0.410899 0.0 0.374782 1 22
0.398633 0.0 0.160918 1 22
0.404765 0.00520572 0.66368 1 22
0.41703 0.00520572 0.0616736 1 22
0.423164 0.0104116 0.263486 1 22
0.410899 0.0104116 0.19715 1 22
0.41703 0.0156177 0.127414 1 22
0.441563 0.00520572 0.335483 1 22
0.447696 0.0104116 -0.132244 1 22
0.435429 0.0104116 0.118382 1 22
0.441563 0.0156177 -0.230122 1 22
0.453828 0.0156177 0.27738 1 22
0.459961 0.0208243 -0.014437 1 22
0.447696 0.0208243 0.528972 1 22
0.453828 0.0260315 -0.151692 1 22
0.441563 0.0260315 0.0607316 1 22
0.447696 0.0312392 -0.254644 1 22
0.435429 0.0312392 -0.17277 1 22
0.441563 0.0364479 -0.366512 1 22
0.490625 0.00520572 0.342203 1 22
0.496758 0.0104116 -0.348638 1 22
0.484492 0.0104116 -0.393211 1 22
0.490625 0.0156177 -0.0523735 1 22
0.50289 0.0156177 -0.163766 1 22
0.509024 0.0208243 0.190445 1 22
0.496758 0.0208243 -0.372572 1 22
0.50289 0.0260315 -0.0729831 1 22
0.47836 0.0156177 -0.186181 1 22
0.484492 0.0208243 -0.128312 1 22
0.472226 0.0208243 -0.227278 1 22
0.47836 0.0260315 0.0484655 1 22
0.490625 0.0260315 -0.00935936 1 22
0.496758 0.0312392 -0.509949 1 22
0.484492 0.0312392 0.033531 1 22
0.490625 0.0364479 -0.218236 1 22
0.515155 0.0260315 0.0649962 1 22
0.521289 0.0312392 0.354349 1 22
0.509024 0.0312392 -0.043977 1 22
0.515155 0.0364479 -0.2329 1 22
0.527422 0.0364479 -0.103767 1 22
0.533554 0.0416577 -0.176606 1 22
0.521289 0.0416577 -0.378018 1 22
0.527422 0.0468683 -0.00761461 1 22
0.50289 0.0364479 -0.257938 1 22
0.509024 0.0416577 0.115352 1 22
0.496758 0.0416577 -0.132072 1 22
0.50289 0.0468683 -0.294691 1 22
0.515155 0.0468683 -0.261097 1 22
0.521289 0.0520806 -0.494189 1 22
0.509024 0.0520806 -0.287724 1 22
0.515155 0.057294 -0.403379 1 22
0.466095 0.0260315 -0.260929 1 22
0.472226 0.0312392 -0.152511 1 22
0.459961 0.0312392 0.112868 1 22
0.466095 0.0364479 0.251149 1 22
0.47836 0.0364479 -0.23803 1 22
0.484492 0.0416577 -0.154674 1 22
0.472226 0.0416577 -0.266709 1 22
0.47836 0.0468683 0.105941 1 22
0.453828 0.0364479 -0.454528 1 22
0.459961 0.0416577 0.0253116 1 22
0.447696 0.0416577 0.219024 1 22
0.453828 0.0468683 -0.0119881 1 22
0.466095 0.0468683 0.287034 1 22
0.472226 0.0520806 0.349667 1 22
0.459961 0.0520806 0.0227418 1 22
0.466095 0.057294 -0.157293 1 22
0.490625 0.0468683 0.0202174 1 22
0.496758 0.0520806 0.117482 1 22
0.484492 0.0520806 0.123482 1 22
0.490625 0.057294 -0.334372 1 22
0.50289 0.057294 -0.587343 1 22
0.509024 0.062509 -0.0430244 1 22
0.496758 0.062509 0.0409538 1 22
0.50289 0.0677258 0.104052 1 22
0.47836 0.057294 -0.147611 1 22
0.484492 0.062509 0.301732 1 22
0.472226 0.062509 0.224484 1 22
0.47836 0.0677258 0.16984 1 22
0.490625 0.0677258 0.240246 1 22
0.496758 0.0729445 0.163818 1 22
0.484492 0.0729445 0.430192 1 22
0.490625 0.0781651 0.271273 1 22
0.58875 0.00520572 0.736305 1 23
0.594883 0.0104116 0.408941 1 23
0.582617 0.0104116 0.464339 1 23
0.58875 0.0156177 0.192301 1 23
0.601015 0.0156177 0.173307 1 23
0.607149 0.0208243 -0.208462 1 23
0.594883 0.0208243 0.298608 1 23
0.601015 0.0260315 -0.171327 1 23
0.576485 0.0156177 -0.0753021 1 23
0.582617 0.0208243 -0.26087 1 23
0.570351 0.0208243 -0.0780092 1 23
0.576485 0.0260315 -0.104442 1 23
0.58875 0.0260315 -0.259418 1 23
0.594883 0.0312392 0.124245 1 23
0.582617 0.0312392 0.325073 1 23
0.58875 0.0364479 0.0958116 1 23
0.61328 0.0260315 0.180953 1 23
0.619414 0.0312392 0.0454764 1 23
0.607149 0.0312392 0.224248 1 23
0.61328 0.0364479 -0.231983 1 23
0.625547 0.0364479 -0.213101 1 23
0.631679 0.0416577 -0.13737 1 23
0.619414 0.0416577 -0.0676182 1 23
0.625547 0.0468683 -0.283346 1 23
0.601015 0.0364479 0.23512 1 23
0.607149 0.0416577 0.235018 1 23
0.594883 0.0416577 0.0856576 1 23
0.601015 0.0468683 0.0446888 1 23
0.61328 0.0468683 0.166305 1 23
0.619414 0.0520806 -0.100169 1 23
0.607149 0.0520806 -0.142185 1 23
0.61328 0.057294 -0.0558268 1 23
0.56422 0.0260315 0.223347 1 23
0.570351 0.0312392 0.268976 1 23
0.558086 0.0312392 0.0749619 1 23
0.56422 0.0364479 0.509273 1 23
0.576485 0.0364479 -0.0624327 1 23
0.582617 0.0416577 -0.0194669 1 23
0.570351 0.0416577 -0.0157756 1 23
0.576485 0.0468683 -0.275944 1 23
0.551953 0.0364479 0.13893 1 22
0.558086 0.0416577 0.545691 1 23
0.545821 0.0416577 0.299853 1 22
0.551953 0.0468683 -0.0854704 1 22
0.56422 0.0468683 -0.0759762 1 23
0.570351 0.0520806 -0.321209 1 23
0.558086 0.0520806 -0.218209 1 23
0.56422 0.057294 -0.0324773 1 23
0.58875 0.0468683 -0.287863 1 23
0.594883 0.0520806 -0.211526 1 23
0.582617 0.0520806 0.00037086 1 23
0.58875 0.057294 0.135556 1 23
0.601015 0.057294 -0.190545 1 23
0.607149 0.062509 -0.0665943 1 23
0.594883 0.062509 0.118634 1 23
0.601015 0.0677258 0.230379 1 23
0.576485 0.057294 -0.080152 1 23
0.582617 0.062509 0.170438 1 23
0.570351 0.062509 -0.152686 1 23
0.576485 0.0677258 -0.181616 1 23
0.58875 0.0677258 0.505546 1 23
0.594883 0.0729445 0.24484 1 23
0.582617 0.0729445 -0.22501 1 23
0.58875 0.0781651 0.0866961 1 23
0.637813 0.0468683 -0.261172 1 23
0.643946 0.0520806 -0.0937111 1 23
0.631679 0.0520806 -0.26082 1 23
0.637813 0.057294 -0.316328 1 23
0.650078 0.057294 0.114936 1 23
0.656211 0.062509 -0.158568 1 23
0.643946 0.062509 -0.032003 1 23
0.650078 0.0677258 0.227795 1 23
0.625547 0.057294 -0.240346 1 23
0.631679 0.062509 0.197606 1 23
0.619414 0.062509 -0.154509 1 23
0.625547 0.0677258 0.0954921 1 23
0.637813 0.0677258 0.0570269 1 23
0.643946 0.0729445 0.127541 1 23
0.631679 0.0729445 0.355353 1 23
0.637813 0.0781651 -0.238699 1 23
0.662345 0.0677258 0.122186 1 23
0.668476 0.0729445 0.0373086 1 23
0.656211 0.0729445 -0.151801 1 23
0.662345 0.0781651 -0.317415 1 23
0.67461 0.0781651 0.571375 1 23
0.680742 0.0833878 0.196781 1 23
0.668476 0.0833878 0.432418 1 23
0.650078 0.0781651 -0.0978716 1 23
0.656211 0.0833878 -0.145278 1 23
0.643946 0.0833878 0.0619404 1 23
0.61328 0.0677258 0.0934023 1 23
0.619414 0.0729445 0.118458 1 23
0.607149 0.0729445 0.125379 1 23
0.61328 0.0781651 0.00633276 1 23
0.625547 0.0781651 -0.0944803 1 23
0.631679 0.0833878 -0.222429 1 23
0.619414 0.0833878 0.334334 1 23
0.601015 0.0781651 -0.142331 1 23
0.607149 0.0833878 -0.0507123 1 23
0.594883 0.0833878 0.106304 1 23
0.601015 0.0886129 0.115125 1 23
0.61328 0.0886129 -0.0629415 1 23
0.607149 0.0938403 0.0996038 1 23
0.539687 0.0468683 -0.0696568 1 22
0.545821 0.0520806 -0.153992 1 22
0.533554 0.0520806 -0.347633 1 22
0.539687 0.057294 -0.143147 1 22
0.551953 0.057294 0.0374051 1 22
0.558086 0.062509 -0.267278 1 23
0.545821 0.062509 0.238683 1 22
0.551953 0.0677258 0.373505 1 22
0.527422 0.057294 0.0283203 1 22
0.533554 0.062509 0.239789 1 22
0.521289 0.062509 0.00337732 1 22
0.527422 0.0677258 0.198741 1 22
0.539687 0.0677258 -0.370526 1 22
0.545821 0.0729445 -0.0375226 1 22
0.533554 0.0729445 -0.0109928 1 22
0.539687 0.0781651 -0.295193 1 22
0.56422 0.0677258 -0.0067997 1 23
0.570351 0.0729445 0.156345 1 23
0.558086 0.0729445 -0.049175 1 23
0.56422 0.0781651 -0.103798 1 23
0.576485 0.0781651 -0.197557 1 23
0.582617 0.0833878 -0.104225 1 23
0.570351 0.0833878 0.0423528 1 23
0.576485 0.0886129 0.365364 1 23
0.551953 0.0781651 -0.264475 1 22
0.558086 0.0833878 -0.0063203 1 23
0.545821 0.0833878 0.0994856 1 22
0.551953 0.0886129 0.139564 1 22
0.56422 0.0886129 0.282984 1 23
0.570351 0.0938403 0.0702368 1 23
0.558086 0.0938403 -0.0985839 1 23
0.56422 0.0990703 0.0890384 1 23
0.515155 0.0677258 0.467437 1 22
0.521289 0.0729445 -0.105201 1 22
0.509024 0.0729445 0.00920808 1 22
0.515155 0.0781651 0.514075 1 22
0.527422 0.0781651 0.309776 1 22
0.533554 0.0833878 -0.213596 1 22
0.521289 0.0833878 0.260277 1 22
0.527422 0.0886129 -0.362728 1 22
0.515155 0.0886129 -0.00999516 1 22
0.521289 0.0938403 -0.0993295 1 22
0.509024 0.0938403 -0.0536099 1 22
0.515155 0.0990703 -0.299097 1 22
0.539687 0.0886129 -0.115695 1 22
0.545821 0.0938403 -0.18218 1 22
0.533554 0.0938403 0.0169569 1 22
0.539687 0.0990703 -0.13991 1 22
0.551953 0.0990703 0.098394 1 22
0.558086 0.104303 0.455906 1 23
0.545821 0.104303 -0.10251 1 22
0.551953 0.109539 -0.0357923 1 22
0.527422 0.0990703 -0.211761 1 22
0.533554 0.104303 0.0401183 1 22
0.521289 0.104303 -0.0861211 1 22
0.527422 0.109539 0.213265 1 22
0.539687 0.109539 -0.104498 1 22
0.545821 0.114777 -0.169292 1 22
0.533554 0.114777 -0.00659305 1 22
0.539687 0.120019 -0.265089 1 22
0.58875 0.0886129 0.741357 1 23
0.594883 0.0938403 -0.283302 1 23
0.582617 0.0938403 0.148339 1 23
0.58875 0.0990703 0.112612 1 23
0.601015 0.0990703 -0.126908 1 23
0.594883 0.104303 -0.15936 1 23
0.601015 0.109539 -0.120556 1 23
0.576485 0.0990703 -0.0553126 1 23
0.582617 0.104303 0.336562 1 23
0.570351 0.104303 -0.161282 1 23
0.576485 0.109539 -0.121657 1 23
0.58875 0.109539 0.144508 1 23
0.594883 0.114777 -0.00521052 1 23
0.582617 0.114777 -0.0609434 1 23
0.58875 0.120019 0.112859 1 23
0.601015 0.120019 -0.324166 1 23
0.594883 0.125264 -0.149679 1 23
0.56422 0.109539 0.0601631 1 23
0.570351 0.114777 -0.00286138 1 23
0.558086 0.114777 -0.127434 1 23
0.56422 0.120019 -0.122285 1 23
0.576485 0.120019 -0.265823 1 23
0.582617 0.125264 -0.158027 1 23
0.570351 0.125264 0.00334299 1 23
0.551953 0.120019 0.00977588 1 22
0.558086 0.125264 -0.262011 1 23
0.545821 0.125264 -0.280519 1 22
0.19625 -0.162086 -0.0834553 1 16
0.202383 -0.156813 -0.156947 1 16
0.190117 -0.156813 0.00314987 1 16
0.19625 -0.151545 -0.104757 1 16
0.208515 -0.151545 -0.107684 1 16
0.214649 -0.146281 -0.26359 1 17
0.202383 -0.146281 0.154897 1 16
0.208515 -0.141021 0.13893 1 16
0.183985 -0.151545 -0.0709974 1 16
0.190117 -0.146281 -0.15815 1 16
0.177851 -0.146281 -0.294186 1 16
0.183985 -0.141021 0.56919 1 16
0.19625 -0.141021 0.00688732 1 16
0.202383 -0.135765 0.0638759 1 16
0.190117 -0.135765 0.264184 1 16
0.19625 -0.130513 0.403616 1 16
0.22078 -0.141021 0.067412 1 17
0.226914 -0.135765 -0.348122 1 17
0.214649 -0.135765 0.180323 1 17
